timestamp,label,node,avg_cpu,avg_mem,net_bytes_in,net_bytes_out,net_internal_bytes_in,net_internal_bytes_out,net_drop_rate,last_successful_scrape_age_sec,exec_count,unique_process_count,tmp_exec_count,outbound_connect_count,mining_port_count,syscall_feature_vector
1776410012,normal,sw-wk2,0.21866666666667,0.2787249767447787,120.53333333333333,106.86666666666666,5147.4,16255.566666666666,0.0,0,0,0,0,0,0,{}
1776410012,normal,k3s-wk1,0.27044444444444604,0.6144539279775767,0.0,0.0,22759.566666666666,10095.166666666666,0.0,0,0,0,0,0,0,{}
1776410012,normal,sw-wk3,0.15200000000000324,0.40622411662015623,213.06666666666666,194.4,3386.3333333333335,6434.4,0.0,0,0,0,0,0,0,{}
1776410021,normal,sw-wk2,0.21866666666667,0.2787249767447787,120.53333333333333,106.86666666666666,5147.4,16255.566666666666,0.0,0,0,0,0,0,0,{}
1776410021,normal,k3s-wk1,0.27044444444444604,0.6144539279775767,0.0,0.0,22759.566666666666,10095.166666666666,0.0,0,36,3,0,30,0,"{""process_exit"": 36, ""process_exec"": 36, ""process_kprobe"": 30}"
1776410021,normal,sw-wk3,0.1592222222222417,0.4121175631076621,218.66666666666666,193.33333333333334,4415.433333333333,5379.7,0.0,0,0,0,0,0,0,{}
1776410031,normal,sw-wk2,0.21866666666667,0.2787249767447787,120.53333333333333,106.86666666666666,5147.4,16255.566666666666,0.0,0,0,0,0,0,0,{}
1776410031,normal,k3s-wk1,0.27711111111109654,0.6450557253209582,213.73333333333332,208.66666666666666,8969.7,3583.6666666666674,0.0,0,12,2,0,8,0,"{""process_exit"": 12, ""process_exec"": 12, ""process_kprobe"": 8}"
1776410031,normal,sw-wk3,0.1592222222222417,0.4121175631076621,218.66666666666666,193.33333333333334,4415.433333333333,5379.7,0.0,0,0,0,0,0,0,{}
1776410042,normal,sw-wk2,0.11377777777775522,0.2812878295551563,121.06666666666666,100.86666666666666,1064.7666666666669,3735.7666666666664,0.0,0,0,0,0,0,0,{}
1776410042,normal,k3s-wk1,0.27711111111109654,0.6450557253209582,213.73333333333332,208.66666666666666,8969.7,3583.6666666666665,0.0,0,12,2,0,8,0,"{""process_exit"": 12, ""process_exec"": 12, ""process_kprobe"": 8}"
