timestamp,label,node,avg_cpu,avg_mem,net_bytes_in,net_bytes_out,net_internal_bytes_in,net_internal_bytes_out,net_drop_rate,last_successful_scrape_age_sec,exec_count,unique_process_count,tmp_exec_count,outbound_connect_count,mining_port_count,syscall_feature_vector
1776113042,normal,k3s-wk1,0.23411111111111793,0.5900991462562495,0.0,0.0,8324.3,1312.2666666666667,0.0,0,0,0,0,0,0,{}
1776113042,normal,sw-wk3,0.14777777777776968,0.33284911502733283,154.0,78.0,2731.2666666666664,5013.766666666666,0.0,0,0,0,0,0,0,{}
1776113042,normal,sw-wk2,0.10830361012033729,0.286021700625661,156.13853795126502,80.00266675555852,375.3791793059769,3383.1794393146442,0.0,0,0,0,0,0,0,{}
1776113052,normal,k3s-wk1,0.23411111111111793,0.5900991462562495,0.0,0.0,8324.3,1312.2666666666667,0.0,0,15,2,0,10,0,"{""process_exit"": 15, ""process_exec"": 15, ""process_kprobe"": 10}"
1776113052,normal,sw-wk3,0.14833333333333742,0.3348640365967098,104.8,54.0,2199.633333333333,5081.166666666667,0.0,0,0,0,0,0,0,{}
1776113052,normal,sw-wk2,0.10830361012033729,0.286021700625661,156.13853795126505,80.00266675555852,375.3791793059769,3383.1794393146442,0.0,0,106,7,0,0,0,"{""process_exec"": 106, ""process_exit"": 106}"
1776113062,normal,k3s-wk1,0.3239999999999984,0.6179262481896185,325.5333333333333,165.8,32913.933333333334,9437.5,0.0,0,54,3,0,48,0,"{""process_exit"": 54, ""process_exec"": 54, ""process_kprobe"": 48}"
1776113062,normal,sw-wk3,0.14833333333333742,0.3348640365967098,104.8,54.0,2199.633333333333,5081.166666666667,0.0,0,0,0,0,0,0,{}
1776113062,normal,sw-wk2,0.10830361012033729,0.286021700625661,156.13853795126505,80.00266675555852,375.3791793059769,3383.1794393146442,0.0,0,0,0,0,0,0,{}
1776113072,normal,k3s-wk1,0.3239999999999984,0.6179262481896185,325.5333333333333,165.8,32913.933333333334,9437.5,0.0,0,39,3,0,32,0,"{""process_exit"": 39, ""process_exec"": 39, ""process_kprobe"": 32}"
1776113072,normal,sw-wk3,0.14833333333333742,0.3348640365967098,104.8,54.0,2199.633333333333,5081.166666666667,0.0,0,0,0,0,0,0,{}
1776113072,normal,sw-wk2,0.22152960654243592,0.2895513972246645,154.00513350445016,78.00260008666956,5391.013033767793,27770.959031967734,0.0,0,0,0,0,0,0,{}
1776113082,normal,k3s-wk1,0.3239999999999984,0.6179262481896185,325.5333333333333,165.8,32913.933333333334,9437.5,0.0,0,36,3,0,30,0,"{""process_exit"": 36, ""process_exec"": 36, ""process_kprobe"": 30}"
1776113082,normal,sw-wk3,0.15555555555555556,0.3357703530970858,156.13333333333335,80.0,3132.733333333333,5177.3,0.0,0,1,1,0,0,0,"{""process_exit"": 3, ""process_exec"": 1}"
