timestamp,label,node,avg_cpu,avg_mem,net_bytes_in,net_bytes_out,net_internal_bytes_in,net_internal_bytes_out,net_drop_rate,last_successful_scrape_age_sec,exec_count,unique_process_count,tmp_exec_count,outbound_connect_count,mining_port_count,syscall_feature_vector
1776130592,normal,sw-wk2,0.19216156768649006,0.28666201562241167,116.04345797507165,100.84649736719324,5240.8518296340735,4245.250949810039,0.0,0,0,0,0,0,0,{}
1776130592,normal,k3s-wk1,0.27188888888890184,0.5936312951325431,0.0,0.0,9234.033333333333,6591.766666666666,0.0,0,0,0,0,0,0,{}
1776130592,normal,sw-wk3,0.1366666666666586,0.3541833913121042,68.2,68.2,2064.866666666667,5448.633333333333,0.0,0,0,0,0,0,0,{}
1776130602,normal,sw-wk2,0.19216156768649006,0.28666201562241167,116.04345797507166,100.84649736719324,5240.8518296340735,4245.250949810039,0.0,0,0,0,0,0,0,{}
1776130602,normal,k3s-wk1,0.27188888888890184,0.5936312951325431,0.0,0.0,9234.033333333333,6591.766666666666,0.0,0,57,3,0,50,0,"{""process_exit"": 57, ""process_exec"": 57, ""process_kprobe"": 50}"
1776130602,normal,sw-wk3,0.15622222222223658,0.3516141672082266,100.86666666666666,100.86666666666666,3358.9333333333334,5310.533333333333,0.0,0,0,0,0,0,0,{}
1776130612,normal,sw-wk2,0.19216156768649006,0.28666201562241167,116.04345797507166,100.84649736719324,5240.8518296340735,4245.250949810039,0.0,0,0,0,0,0,0,{}
1776130612,normal,k3s-wk1,0.30866666666669407,0.6264761029640024,325.5333333333333,165.8,8874.566666666666,4651.533333333335,0.0,0,51,3,0,46,0,"{""process_exit"": 51, ""process_exec"": 51, ""process_kprobe"": 46}"
1776130612,normal,sw-wk3,0.1562222222222368,0.3516141672082266,100.86666666666666,100.86666666666666,3358.9333333333334,5310.533333333333,0.0,0,0,0,0,0,0,{}
1776130622,normal,sw-wk2,0.1259945770547023,0.2919231112300419,78.34377917055608,68.20909454593945,601.9469262568342,3605.947459661288,0.0,0,0,0,0,0,0,{}
1776130622,normal,k3s-wk1,0.30866666666669407,0.6264761029640024,325.5333333333333,165.8,8874.566666666666,4651.533333333333,0.0,0,57,3,0,50,0,"{""process_exit"": 57, ""process_exec"": 57, ""process_kprobe"": 50}"
1776130622,normal,sw-wk3,0.1562222222222368,0.3516141672082266,100.86666666666666,100.86666666666666,3358.9333333333334,5310.533333333333,0.0,0,0,0,0,0,0,{}
1776130632,normal,sw-wk2,0.1259945770547023,0.2919231112300419,78.34377917055608,68.20909454593945,601.9469262568342,3605.947459661288,0.0,0,2,2,0,0,0,"{""process_exec"": 2}"
1776130632,normal,k3s-wk1,0.30866666666669407,0.6264761029640024,325.5333333333333,165.8,8874.566666666666,4651.533333333333,0.0,0,15,2,0,10,0,"{""process_exit"": 15, ""process_exec"": 15, ""process_kprobe"": 10}"
1776130632,normal,sw-wk3,0.15733333333333166,0.3527355148642277,105.93333333333334,100.86666666666666,2376.233333333333,6750.066666666667,0.0,0,1,1,0,0,0,"{""process_exit"": 11, ""process_exec"": 1}"
1776130642,normal,sw-wk2,0.1259945770547023,0.2919231112300419,78.34377917055608,68.20909454593945,601.9469262568342,3605.947459661288,0.0,0,104,5,0,0,0,"{""process_exit"": 106, ""process_exec"": 104}"
1776130642,normal,k3s-wk1,0.29899999999995797,0.6206140227100578,325.5333333333333,165.8,10953.833333333334,4752.4,0.0,0,30,3,0,26,0,"{""process_exit"": 30, ""process_exec"": 30, ""process_kprobe"": 26}"
1776130642,normal,sw-wk3,0.15733333333333166,0.3527355148642277,105.93333333333334,100.86666666666666,2376.233333333333,6750.066666666667,0.0,0,0,0,0,0,0,{}
1776130652,normal,sw-wk2,0.19285849192856874,0.290057915057915,116.05506116055061,100.85658100856581,6894.843848948437,28244.442222444424,0.0,0,0,0,0,0,0,{}
1776130652,normal,k3s-wk1,0.29899999999995797,0.6206140227100578,325.5333333333333,165.8,10953.833333333334,4752.4,0.0,0,33,3,0,28,0,"{""process_exit"": 33, ""process_exec"": 33, ""process_kprobe"": 28}"
1776130652,normal,sw-wk3,0.15733333333333166,0.3527355148642277,105.93333333333334,100.86666666666666,2376.233333333333,6750.066666666667,0.0,0,0,0,0,0,0,{}
1776130662,normal,sw-wk2,0.19285849192856874,0.290057915057915,116.05506116055061,100.85658100856581,6894.843848948439,28244.442222444424,0.0,0,0,0,0,0,0,{}
1776130662,normal,k3s-wk1,0.29899999999995797,0.6206140227100578,325.5333333333333,165.8,10953.833333333334,4752.4,0.0,0,36,3,0,30,0,"{""process_exit"": 36, ""process_exec"": 36, ""process_kprobe"": 30}"
1776130662,normal,sw-wk3,0.15877777777774704,0.3488776966499739,105.93333333333334,100.86666666666666,4347.766666666666,5310.633333333334,0.0,0,0,0,0,0,0,{}
1776130672,normal,sw-wk2,0.19285849192856874,0.290057915057915,116.05506116055061,100.85658100856581,6894.843848948439,28244.442222444424,0.0,0,0,0,0,0,0,{}
1776130672,normal,k3s-wk1,0.29177777777780045,0.6174114959085095,325.5333333333333,165.8,32999.36666666667,9817.7,0.0,0,36,3,0,30,0,"{""process_exit"": 36, ""process_exec"": 36, ""process_kprobe"": 30}"
1776130672,normal,sw-wk3,0.15877777777774704,0.3488776966499739,105.93333333333334,100.86666666666666,4347.766666666666,5310.633333333333,0.0,0,1,1,0,0,0,"{""process_exit"": 9, ""process_exec"": 1}"
1776130682,normal,sw-wk2,0.12127475165013102,0.29176064324579176,116.04106940462698,100.87339155943731,998.2332155477033,3616.87445829722,0.0,0,0,0,0,0,0,{}
1776130682,normal,k3s-wk1,0.29177777777780045,0.6174114959085095,325.5333333333333,165.8,32999.36666666667,9817.7,0.0,0,60,3,0,52,0,"{""process_exit"": 60, ""process_exec"": 60, ""process_kprobe"": 52}"
1776130682,normal,sw-wk3,0.15877777777774704,0.3488776966499739,105.93333333333334,100.86666666666666,4347.766666666666,5310.633333333333,0.0,0,0,0,0,0,0,{}
1776130692,normal,sw-wk2,0.12127475165013102,0.29176064324579176,116.04106940462698,100.87339155943731,998.2332155477033,3616.87445829722,0.0,0,106,7,0,0,0,"{""process_exec"": 106, ""process_exit"": 106}"
1776130692,normal,k3s-wk1,0.29177777777780045,0.6174114959085095,325.5333333333333,165.8,32999.36666666667,9817.7,0.0,0,81,3,0,72,0,"{""process_exit"": 81, ""process_exec"": 81, ""process_kprobe"": 72}"
1776130692,normal,sw-wk3,0.1623333333333803,0.35089580386610086,100.86666666666666,100.86666666666666,2288.866666666667,6502.166666666667,0.0,0,0,0,0,0,0,{}
1776130702,normal,sw-wk2,0.12127475165013102,0.29176064324579176,116.04106940462698,100.87339155943731,998.2332155477033,3616.87445829722,0.0,0,0,0,0,0,0,{}
1776130702,normal,k3s-wk1,0.31644444444448006,0.618438742785284,327.8666666666667,169.8,34511.76666666666,9673.166666666666,0.0,0,39,3,0,32,0,"{""process_exit"": 39, ""process_exec"": 39, ""process_kprobe"": 32}"
1776130702,normal,sw-wk3,0.1623333333333803,0.35089580386610086,100.86666666666666,100.86666666666666,2288.866666666667,6502.166666666667,0.0,0,0,0,0,0,0,{}
1776130713,normal,sw-wk2,0.21225455878921873,0.28649158352128645,113.2113211321132,98.009800980098,5577.857785778578,27991.93252658599,0.0,0,0,0,0,0,0,{}
1776130713,normal,k3s-wk1,0.31644444444448006,0.618438742785284,327.8666666666667,169.8,34511.76666666666,9673.166666666666,0.0,0,84,3,0,74,0,"{""process_exit"": 84, ""process_exec"": 84, ""process_kprobe"": 74}"
1776130713,normal,sw-wk3,0.1623333333333803,0.35089580386610086,100.86666666666666,100.86666666666666,2288.866666666667,6502.166666666667,0.0,0,1,1,0,0,0,"{""process_exit"": 11, ""process_exec"": 1}"
1776130722,normal,sw-wk2,0.21225455878921873,0.28649158352128645,113.2113211321132,98.009800980098,5577.857785778578,27991.93252658599,0.0,0,0,0,0,0,0,{}
1776130722,normal,k3s-wk1,0.31644444444448006,0.618438742785284,327.8666666666667,169.8,34511.76666666666,9673.166666666666,0.0,0,12,2,0,8,0,"{""process_exit"": 12, ""process_exec"": 12, ""process_kprobe"": 8}"
1776130722,normal,sw-wk3,0.15222222222218995,0.3537421792372287,105.93333333333334,100.86666666666666,3008.5,6767.966666666666,0.0,0,1,1,0,0,0,"{""process_exit"": 3, ""process_exec"": 1}"
1776130733,normal,sw-wk2,0.21225455878921873,0.28649158352128645,113.2113211321132,98.009800980098,5577.857785778578,27991.93252658599,0.0,0,0,0,0,0,0,{}
1776130733,normal,k3s-wk1,0.27944444444437977,0.6198136732203512,325.5333333333334,165.8,10804.3,1788.9000000000003,0.0,0,18,2,0,12,0,"{""process_exit"": 18, ""process_exec"": 18, ""process_kprobe"": 12}"
