timestamp,label,node,avg_cpu,avg_mem,net_bytes_in,net_bytes_out,net_internal_bytes_in,net_internal_bytes_out,net_drop_rate,last_successful_scrape_age_sec,exec_count,unique_process_count,tmp_exec_count,outbound_connect_count,mining_port_count,syscall_feature_vector
1776143676,normal,k3s-wk1,0.3258888888888678,0.6052617616945284,0.0,0.0,9098.066666666666,6052.2,0.0,0,0,0,0,0,0,{}
1776143676,normal,sw-wk2,0.24906104851432598,0.2928405774940428,68.20454696979799,68.20454696979799,5348.656577105141,4256.317087805854,0.0,0,0,0,0,0,0,{}
1776143676,normal,sw-wk3,0.1844444444444283,0.33953578755558955,78.3,68.2,2618.333333333334,4971.966666666666,0.0,0,0,0,0,0,0,{}
1776143686,normal,k3s-wk1,0.3797777777777811,0.6251587435077433,217.73333333333332,111.2,9158.06666666667,6457.433333333333,0.0,0,50,3,0,44,0,"{""process_exit"": 50, ""process_exec"": 50, ""process_kprobe"": 44}"
1776143686,normal,sw-wk2,0.24906104851432598,0.2928405774940428,68.20454696979799,68.20454696979799,5348.656577105141,4256.317087805854,0.0,0,0,0,0,0,0,{}
1776143686,normal,sw-wk3,0.1844444444444283,0.33953578755558955,78.3,68.2,2618.3333333333335,4971.966666666666,0.0,0,0,0,0,0,0,{}
1776143696,normal,k3s-wk1,0.3797777777777811,0.6251587435077433,217.73333333333332,111.2,9158.066666666666,6457.433333333333,0.0,0,13,2,0,10,0,"{""process_kprobe"": 10, ""process_exit"": 13, ""process_exec"": 13}"
1776143696,normal,sw-wk2,0.15194542586047888,0.29059628935866555,100.85994267048864,100.85994267048864,574.4617025531631,3634.9576694887005,0.0,0,0,0,0,0,0,{}
1776143696,normal,sw-wk3,0.1844444444444283,0.33953578755558955,78.3,68.2,2618.3333333333335,4971.966666666666,0.0,0,1,1,0,0,0,"{""process_exit"": 11, ""process_exec"": 1}"
1776143707,normal,k3s-wk1,0.3797777777777811,0.6251587435077433,217.73333333333332,111.2,9158.066666666666,6457.433333333333,0.0,0,60,3,0,52,0,"{""process_exit"": 60, ""process_exec"": 60, ""process_kprobe"": 52}"
1776143707,normal,sw-wk2,0.15194542586047888,0.29059628935866555,100.85994267048864,100.85994267048864,574.4617025531631,3634.9576694887005,0.0,0,2,2,0,0,0,"{""process_exec"": 2}"
1776143707,normal,sw-wk3,0.1904444444444784,0.34105693387871605,113.16666666666667,98.00000000000001,2398.2,6755.133333333333,0.0,0,1,1,0,0,0,"{""process_exit"": 5, ""process_exec"": 1}"
1776143716,normal,k3s-wk1,0.35455555555559437,0.6259816698518845,323.4,163.8,22686.566666666666,4819.166666666667,0.0,0,33,3,0,28,0,"{""process_exit"": 33, ""process_exec"": 33, ""process_kprobe"": 28}"
1776143716,normal,sw-wk2,0.15194542586047888,0.29059628935866555,100.85994267048864,100.85994267048864,574.4617025531631,3634.9576694887005,0.0,0,104,5,0,0,0,"{""process_exit"": 106, ""process_exec"": 104}"
1776143716,normal,sw-wk3,0.1904444444444784,0.34105693387871605,113.16666666666669,98.0,2398.2,6755.133333333333,0.0,0,0,0,0,0,0,{}
