timestamp,label,node,avg_cpu,avg_mem,net_bytes_in,net_bytes_out,net_internal_bytes_in,net_internal_bytes_out,net_drop_rate,last_successful_scrape_age_sec,exec_count,unique_process_count,tmp_exec_count,outbound_connect_count,mining_port_count,syscall_feature_vector
1776126246,normal,sw-wk2,0.10949618863476385,0.2856505727792856,78.33855590372693,68.20454696979799,464.2309487299154,3471.2314154276955,0.0,0,0,0,0,0,0,{}
1776126246,normal,sw-wk3,0.1482222222222238,0.34889681053047394,100.86666666666666,100.86666666666669,2058.5,4984.333333333333,0.0,0,0,0,0,0,0,{}
1776126246,normal,k3s-wk1,0.2646666666666634,0.5990294210278564,0.0,0.0,8405.8,3805.366666666667,0.0,0,0,0,0,0,0,{}
1776126256,normal,sw-wk2,0.10949618863476385,0.2856505727792856,78.33855590372693,68.20454696979799,464.2309487299154,3471.2314154276955,0.0,0,104,5,0,0,0,"{""process_exit"": 106, ""process_exec"": 104}"
1776126256,normal,sw-wk3,0.1482222222222238,0.34889681053047394,100.86666666666666,100.86666666666666,2058.5000000000005,4984.333333333333,0.0,0,1,1,0,0,0,"{""process_exit"": 15, ""process_exec"": 1}"
1776126256,normal,k3s-wk1,0.3187777777777834,0.6306358883935779,145.13333333333333,140.06666666666666,34694.0,5143.833333333333,0.0,0,12,2,0,8,0,"{""process_exit"": 12, ""process_exec"": 12, ""process_kprobe"": 8}"
1776126265,normal,sw-wk2,0.24569181027299736,0.27826305796602824,103.0632312256258,97.99673344221858,5465.684477184093,27731.875604146524,0.0,0,0,0,0,0,0,{}
1776126265,normal,sw-wk3,0.1482222222222238,0.34889681053047394,100.86666666666666,100.86666666666666,2058.5,4984.333333333333,0.0,0,0,0,0,0,0,{}
1776126265,normal,k3s-wk1,0.3187777777777834,0.6306358883935779,145.13333333333333,140.06666666666666,34694.00000000001,5143.833333333333,0.0,0,33,3,0,28,0,"{""process_exit"": 33, ""process_exec"": 33, ""process_kprobe"": 28}"
1776126276,normal,sw-wk2,0.24569181027299747,0.27826305796602824,103.0632312256258,97.99673344221858,5465.684477184094,27731.875604146524,0.0,0,0,0,0,0,0,{}
1776126276,normal,sw-wk3,0.16200000000001946,0.3484810836295985,116.06666666666666,100.86666666666666,3089.4666666666667,7327.0,0.0,0,0,0,0,0,0,{}
1776126276,normal,k3s-wk1,0.3187777777777834,0.6306358883935779,145.13333333333333,140.06666666666666,34694.0,5143.833333333333,0.0,0,39,3,0,32,0,"{""process_exit"": 39, ""process_exec"": 39, ""process_kprobe"": 32}"
1776126285,normal,sw-wk2,0.24569181027299747,0.27826305796602824,103.0632312256258,97.99673344221858,5465.684477184093,27731.875604146524,0.0,0,0,0,0,0,0,{}
1776126285,normal,sw-wk3,0.16200000000001946,0.3484810836295985,116.06666666666666,100.86666666666666,3089.4666666666667,7327.000000000002,0.0,0,0,0,0,0,0,{}
1776126285,normal,k3s-wk1,0.2844444444444687,0.6263959551307595,225.43333333333334,211.80000000000004,9177.8,6358.066666666667,0.0,0,57,3,0,50,0,"{""process_exit"": 57, ""process_exec"": 57, ""process_kprobe"": 50}"
1776126295,normal,sw-wk2,0.11333333333334139,0.28001197803178,105.33333333333333,106.86666666666666,717.6333333333333,3659.733333333333,0.0,0,0,0,0,0,0,{}
1776126295,normal,sw-wk3,0.16200000000001946,0.3484810836295985,116.06666666666666,100.86666666666666,3089.4666666666667,7327.0,0.0,0,1,1,0,0,0,"{""process_exit"": 3, ""process_exec"": 1}"
1776126295,normal,k3s-wk1,0.2844444444444687,0.6263959551307595,225.43333333333334,211.80000000000004,9177.8,6358.066666666667,0.0,0,54,3,0,48,0,"{""process_exit"": 54, ""process_exec"": 54, ""process_kprobe"": 48}"
1776126306,normal,sw-wk2,0.11333333333334139,0.28001197803178,105.33333333333333,106.86666666666666,717.6333333333333,3659.733333333333,0.0,0,2,2,0,0,0,"{""process_exec"": 2}"
1776126306,normal,sw-wk3,0.1545555555555539,0.34529225123284524,113.2,98.0,2198.1666666666665,5610.533333333333,0.0,0,0,0,0,0,0,{}
1776126306,normal,k3s-wk1,0.2844444444444687,0.6263959551307595,225.43333333333334,211.79999999999998,9177.8,6358.066666666667,0.0,0,36,3,0,30,0,"{""process_exit"": 36, ""process_exec"": 36, ""process_kprobe"": 30}"
1776126316,normal,sw-wk2,0.11333333333334139,0.28001197803178,105.33333333333333,106.86666666666666,717.6333333333333,3659.733333333333,0.0,0,104,5,0,0,0,"{""process_exit"": 104, ""process_exec"": 104}"
1776126316,normal,sw-wk3,0.1545555555555539,0.34529225123284524,113.2,98.0,2198.1666666666665,5610.533333333333,0.0,0,1,1,0,0,0,"{""process_exit"": 7, ""process_exec"": 1}"
1776126316,normal,k3s-wk1,0.2842222222222013,0.6183653680083715,223.86666666666667,208.6666666666667,19104.466666666667,4832.533333333333,0.0,0,12,2,0,8,0,"{""process_exit"": 12, ""process_exec"": 12, ""process_kprobe"": 8}"
1776126326,normal,sw-wk2,0.20222696359513626,0.29002924423716503,103.08041072142952,98.01306840912122,5469.062541672222,27933.491132150953,0.0,0,0,0,0,0,0,"{""process_exit"": 2}"
1776126326,normal,sw-wk3,0.1545555555555539,0.34529225123284524,113.2,98.0,2198.1666666666665,5610.533333333333,0.0,0,0,0,0,0,0,{}
1776126326,normal,k3s-wk1,0.2842222222222013,0.6183653680083715,223.86666666666667,208.66666666666666,19104.466666666667,4832.533333333333,0.0,0,36,3,0,30,0,"{""process_exit"": 36, ""process_exec"": 36, ""process_kprobe"": 30}"
1776126336,normal,sw-wk2,0.20222696359513626,0.29002924423716503,103.08041072142952,98.01306840912122,5469.062541672222,27933.491132150953,0.0,0,0,0,0,0,0,{}
1776126336,normal,sw-wk3,0.16888888888889697,0.3505310473132255,116.06666666666666,100.86666666666666,3555.633333333333,6248.433333333334,0.0,0,0,0,0,0,0,{}
1776126336,normal,k3s-wk1,0.2842222222222013,0.6183653680083715,223.86666666666667,208.66666666666666,19104.466666666667,4832.533333333333,0.0,0,36,3,0,30,0,"{""process_exit"": 37, ""process_exec"": 36, ""process_kprobe"": 30}"
1776126346,normal,sw-wk2,0.20222696359513626,0.29002924423716503,103.08041072142952,98.01306840912122,5469.062541672222,27933.491132150953,0.0,0,0,0,0,0,0,{}
1776126346,normal,sw-wk3,0.16888888888889697,0.3505310473132255,116.06666666666666,100.86666666666666,3555.633333333333,6248.433333333333,0.0,0,0,0,0,0,0,{}
1776126346,normal,k3s-wk1,0.28544444444445016,0.6183755275928671,210.86666666666667,205.79999999999998,24468.13333333333,8330.466666666669,0.0,0,18,2,0,12,0,"{""process_exit"": 18, ""process_exec"": 18, ""process_kprobe"": 12}"
1776126356,normal,sw-wk2,0.11264429112641372,0.28793149585228794,105.92274105922742,100.85658100856581,1986.7013298670133,3802.9530380295305,0.0,0,0,0,0,0,0,{}
1776126356,normal,sw-wk3,0.16888888888889697,0.3505310473132255,116.06666666666666,100.86666666666666,3555.633333333333,6248.433333333333,0.0,0,1,1,0,0,0,"{""process_exit"": 3, ""process_exec"": 1}"
1776126356,normal,k3s-wk1,0.28544444444445016,0.6183755275928671,210.86666666666667,205.79999999999998,24468.13333333333,8330.466666666667,0.0,0,33,3,0,28,0,"{""process_exit"": 33, ""process_exec"": 33, ""process_kprobe"": 28}"
1776126366,normal,sw-wk2,0.11264429112641372,0.28793149585228794,105.92274105922742,100.85658100856581,1986.7013298670133,3802.9530380295305,0.0,0,2,2,0,0,0,"{""process_exec"": 2}"
1776126366,normal,sw-wk3,0.14722222222222225,0.34705232106222206,116.06666666666669,100.86666666666666,2358.133333333333,5713.5,0.0,0,0,0,0,0,0,{}
1776126366,normal,k3s-wk1,0.28544444444445016,0.6183755275928671,210.86666666666667,205.79999999999998,24468.13333333333,8330.466666666667,0.0,0,15,2,0,10,0,"{""process_exit"": 15, ""process_exec"": 15, ""process_kprobe"": 10}"
1776126376,normal,sw-wk2,0.11264429112641372,0.28793149585228794,105.92274105922742,100.85658100856581,1986.7013298670133,3802.9530380295305,0.0,0,0,0,0,0,0,{}
1776126376,normal,sw-wk3,0.14722222222222225,0.34705232106222206,116.06666666666666,100.86666666666666,2358.133333333333,5713.5,0.0,0,0,0,0,0,0,{}
1776126376,normal,k3s-wk1,0.2765555555555491,0.6199209132789156,208.66666666666666,208.66666666666666,9939.766666666666,5802.533333333333,0.0,0,36,3,0,30,0,"{""process_exit"": 36, ""process_exec"": 36, ""process_kprobe"": 30}"
1776126386,normal,sw-wk2,0.21169294356858004,0.2918816978222919,68.1977267424419,68.1977267424419,5666.1444618512705,27881.803939868667,0.0,0,104,5,0,0,0,"{""process_exit"": 106, ""process_exec"": 104}"
1776126386,normal,sw-wk3,0.14722222222222225,0.34705232106222206,116.06666666666666,100.86666666666666,2358.133333333333,5713.5,0.0,0,1,1,0,0,0,"{""process_exit"": 5, ""process_exec"": 1}"
1776126386,normal,k3s-wk1,0.2765555555555491,0.6199209132789156,208.66666666666666,208.66666666666666,9939.766666666666,5802.533333333333,0.0,0,36,3,0,30,0,"{""process_exit"": 36, ""process_exec"": 36, ""process_kprobe"": 30}"
1776126396,normal,sw-wk2,0.21169294356858004,0.2918816978222919,68.1977267424419,68.19772674244192,5666.1444618512705,27881.803939868667,0.0,0,0,0,0,0,0,{}
