timestamp,label,node,avg_cpu,avg_mem,net_bytes_in,net_bytes_out,net_internal_bytes_in,net_internal_bytes_out,last_successful_scrape_age_sec,exec_count,unique_process_count,tmp_exec_count,outbound_connect_count,mining_port_count,syscall_feature_vector
1774200852,normal,k3s-wk1,0.2417777777778004,0.7085754666329785,198.0,92.43333333333334,8739.8,1293.6666666666667,0,0,0,0,0,0,{}
1774200852,normal,sw-wk2,0.09805098117652455,0.36431895366581046,0.0,0.0,350.4566971131409,3850.1566771118078,0,0,0,0,0,0,{}
1774200852,normal,sw-wk3,0.11204463114845098,0.37829067787168347,0.0,0.0,2076.0485430419417,4881.176235247049,0,0,0,0,0,0,{}
1774200862,normal,k3s-wk1,0.24799999999999667,0.739078998620893,106.80000000000003,56.733333333333334,9581.366666666667,4570.233333333334,0,33,3,0,28,0,"{""process_exit"": 33, ""process_exec"": 33, ""process_kprobe"": 28}"
1774200862,normal,sw-wk2,0.09805098117652455,0.36431895366581046,0.0,0.0,350.4566971131409,3850.1566771118078,0,104,5,0,0,0,"{""process_exit"": 106, ""process_exec"": 104}"
1774200862,normal,sw-wk3,0.11204463114845098,0.37829067787168347,0.0,0.0,2076.0485430419417,4881.176235247049,0,1,1,0,0,0,"{""process_exit"": 1, ""process_exec"": 1}"
1774200872,normal,k3s-wk1,0.24799999999999667,0.739078998620893,106.8,56.733333333333334,9581.366666666667,4570.233333333334,0,12,2,0,12,0,"{""process_exit"": 12, ""process_exec"": 12, ""process_kprobe"": 12}"
1774200872,normal,sw-wk2,0.17211111111110977,0.3586786330329804,0.0,0.0,5361.2333333333345,27436.433333333334,0,1,1,0,0,0,"{""process_exit"": 1, ""process_exec"": 1}"
1774200872,normal,sw-wk3,0.11204463114845098,0.37829067787168347,0.0,0.0,2076.0485430419417,4881.176235247049,0,0,0,0,0,0,{}
1774200882,normal,k3s-wk1,0.24799999999999667,0.739078998620893,106.8,56.733333333333334,9581.366666666667,4570.233333333334,0,36,3,0,32,0,"{""process_exit"": 36, ""process_exec"": 36, ""process_kprobe"": 32}"
1774200882,normal,sw-wk2,0.17211111111111,0.3586786330329804,0.0,0.0,5361.233333333334,27436.433333333334,0,0,0,0,0,0,{}
1774200882,normal,sw-wk3,0.12033333333333385,0.37875423769278516,0.0,0.0,2864.3666666666672,5239.5,0,0,0,0,0,0,{}
1774200892,normal,k3s-wk1,0.2167188854076395,0.7397080188232321,281.31457902806477,144.39037397506831,31793.947070195318,6050.996600226651,0,12,2,0,9,0,"{""process_exit"": 12, ""process_exec"": 12, ""process_kprobe"": 9}"
1774200892,normal,sw-wk2,0.17211111111111,0.3586786330329804,0.0,0.0,5361.233333333334,27436.433333333334,0,0,0,0,0,0,{}
1774200892,normal,sw-wk3,0.12033333333333385,0.37875423769278516,0.0,0.0,2864.366666666667,5239.5,0,0,0,0,0,0,{}
