timestamp,label,node,avg_cpu,avg_mem,net_bytes_in,net_bytes_out,net_internal_bytes_in,net_internal_bytes_out,net_drop_rate,last_successful_scrape_age_sec,exec_count,unique_process_count,tmp_exec_count,outbound_connect_count,mining_port_count,syscall_feature_vector
1776117411,normal,sw-wk2,0.18533333333335678,0.2820842412426571,156.13333333333333,80.0,5163.033333333333,4177.333333333333,0.0,0,0,0,0,0,0,{}
1776117411,normal,sw-wk3,0.17888888888889287,0.34194891496871693,156.13333333333333,80.0,2804.7666666666664,5093.433333333333,0.0,0,0,0,0,0,0,{}
1776117411,normal,k3s-wk1,0.2498888888888865,0.5897616222824522,0.0,0.0,8522.2,5021.733333333334,0.0,0,0,0,0,0,0,{}
1776117421,normal,sw-wk2,0.11285931753280509,0.2871605693387872,102.67008900296678,52.00173339111304,1935.5978532617755,3798.2932764425486,0.0,0,0,0,0,0,0,{}
1776117421,normal,sw-wk3,0.17888888888889287,0.34194891496871693,156.13333333333333,80.0,2804.7666666666664,5093.433333333333,0.0,0,0,0,0,0,0,{}
1776117421,normal,k3s-wk1,0.2498888888888865,0.5897616222824522,0.0,0.0,8522.2,5021.733333333334,0.0,0,12,2,0,9,0,"{""process_kprobe"": 9, ""process_exit"": 12, ""process_exec"": 12}"
1776117431,normal,sw-wk2,0.11285931753280487,0.2871605693387872,102.67008900296678,52.00173339111304,1935.5978532617755,3798.2932764425486,0.0,0,2,2,0,0,0,"{""process_exec"": 2}"
1776117431,normal,sw-wk3,0.1541111111111403,0.34016017431859014,156.13333333333333,80.0,2878.233333333333,5172.500000000001,0.0,0,0,0,0,0,0,{}
1776117431,normal,k3s-wk1,0.2498888888888865,0.5897616222824522,0.0,0.0,8522.2,5021.733333333334,0.0,0,39,3,0,32,0,"{""process_exit"": 39, ""process_exec"": 39, ""process_kprobe"": 32}"
1776117441,normal,sw-wk3,0.1541111111111403,0.34016017431859014,156.13333333333333,80.0,2878.233333333333,5172.5,0.0,0,1,1,0,0,0,"{""process_exit"": 7, ""process_exec"": 1}"
1776117441,normal,sw-wk2,0.11285931753280487,0.2871605693387872,102.67008900296678,52.00173339111304,1935.5978532617755,3798.2932764425486,0.0,0,104,5,0,0,0,"{""process_exit"": 106, ""process_exec"": 104}"
