timestamp,instance,cpu,mem,net_in,net_out
2026-02-28T20:30:02.406663,172.18.0.5:9100,1.389999999999418,24.12741535299867,3231.2400000000002,3061.76
2026-02-28T20:30:02.406663,172.18.0.2:9100,1.419999999983716,24.128066965740203,4773.88,3163.52
2026-02-28T20:30:02.406663,172.18.0.6:9100,1.25,24.127465477055708,3211.5030797536197,3057.6753859691225
2026-02-28T20:30:02.406663,172.18.0.7:9100,1.2900000000081349,24.128066965740203,4766.64,3155.8
2026-02-28T20:30:02.406663,172.18.0.3:9100,1.4500000000043656,24.12816721385429,17035.440000000002,15438.24
2026-02-28T20:30:07.388901,172.18.0.5:9100,1.4199999999836876,24.146863487130645,4772.04,3144.28
2026-02-28T20:30:07.388901,172.18.0.2:9100,1.3400000000037835,24.17603568832861,3230.04,3080.08
2026-02-28T20:30:07.388901,172.18.0.6:9100,1.569999999992433,24.181348838374984,4754.04,3140.2000000000003
2026-02-28T20:30:07.388901,172.18.0.7:9100,1.459999999991851,24.173078368963186,3225.52,3071.8
2026-02-28T20:30:07.388901,172.18.0.3:9100,1.3400000000037835,24.173178617077262,16435.16,16062.92
2026-02-28T20:30:12.388623,172.18.0.5:9100,1.5599999999976575,24.16089822310218,3247.64,3057.32
2026-02-28T20:30:12.388623,172.18.0.2:9100,1.460000000006417,24.149620310267917,4768.24,3168.96
2026-02-28T20:30:12.388623,172.18.0.6:9100,1.3705482193130507,24.161098719330344,3208.96,3048.28
2026-02-28T20:30:12.388623,172.18.0.7:9100,1.3799999999901047,24.177489285982812,4765.4400000000005,3153.6
2026-02-28T20:30:12.388623,172.18.0.3:9100,1.4500000000116415,24.18079747374753,18901.079999999998,16873.04
2026-02-28T20:30:17.386133,172.18.0.5:9100,1.3500000000203727,24.200496228164702,4836.6,3160.76
2026-02-28T20:30:17.386133,172.18.0.2:9100,1.5099999999947613,24.183804917169994,3238.8,3079.04
2026-02-28T20:30:17.386133,172.18.0.6:9100,1.4599999999918367,24.23648530112027,4818.72,3160.44
2026-02-28T20:30:17.386133,172.18.0.7:9100,1.610000000029686,24.18079747374753,3258.2400000000002,3066.7200000000003
2026-02-28T20:30:17.386133,172.18.0.3:9100,1.5299999999988358,24.17362973359064,18333.0,17544.88
2026-02-28T20:30:22.389727,172.18.0.5:9100,1.3099999999903815,24.18651161625022,3289.2000000000003,3074.92
2026-02-28T20:30:22.389727,172.18.0.2:9100,1.4599999999991127,24.20631061878148,4836.64,3201.2000000000003
2026-02-28T20:30:22.389727,172.18.0.6:9100,1.2594962015278384,24.206059998496276,3281.6,3078.64
2026-02-28T20:30:22.389727,172.18.0.7:9100,1.3099999999831198,24.206410866895567,4841.56,3168.08
2026-02-28T20:30:22.389727,172.18.0.3:9100,1.4199999999837019,24.209769178717323,20852.079999999998,18383.96
2026-02-28T20:30:27.392242,172.18.0.5:9100,1.460000000020969,24.211072404200394,4831.52,3156.8
2026-02-28T20:30:27.392242,172.18.0.2:9100,1.319999999999709,24.214230219793986,3289.2400000000002,3102.64
2026-02-28T20:30:27.392242,172.18.0.6:9100,1.5006002401041911,24.21954336984036,4814.905192415393,3160.772861828946
2026-02-28T20:30:27.392242,172.18.0.7:9100,1.4600000000136788,24.214330467908074,3290.92,3078.0
2026-02-28T20:30:27.392242,172.18.0.3:9100,1.319999999999709,24.21122277637152,20240.36,19033.08
2026-02-28T20:30:32.396325,172.18.0.5:9100,1.4399999999877764,24.268965690082954,3284.16,3071.28
2026-02-28T20:30:32.396325,172.18.0.2:9100,1.4099999999962165,24.244555274303902,4833.04,3201.08
2026-02-28T20:30:32.396325,172.18.0.6:9100,1.3794482207009366,24.25959249141626,3265.6800000000003,3075.32
2026-02-28T20:30:32.396325,172.18.0.7:9100,1.3099999999903957,24.24465552241798,4834.72,3161.28
2026-02-28T20:30:32.396325,172.18.0.3:9100,1.420000000005544,24.244755770532066,21778.600000000002,19140.96
2026-02-28T20:30:37.387923,172.18.0.5:9100,1.3799999999900905,24.31533044284604,4805.92,3154.08
2026-02-28T20:30:37.387923,172.18.0.2:9100,1.3800000000046566,24.31142076639683,3288.28,3108.12
2026-02-28T20:30:37.387923,172.18.0.6:9100,1.499999999992724,24.31252349565174,4803.695704343652,3156.8674506039515
2026-02-28T20:30:37.387923,172.18.0.7:9100,1.430000000000291,24.31147089045387,3288.2400000000002,3075.4
2026-02-28T20:30:37.387923,172.18.0.3:9100,1.430000000022119,24.308413322974364,20292.52,19127.280000000002
2026-02-28T20:30:42.386790,172.18.0.5:9100,1.4500000000116557,24.333475351494947,3223.52,3053.48
2026-02-28T20:30:42.386790,172.18.0.2:9100,1.4400000000168802,24.33372597178015,4817.92,3201.08
2026-02-28T20:30:42.386790,172.18.0.6:9100,1.3300000000017462,24.336833663316703,3200.6239500839933,3046.95624350052
2026-02-28T20:30:42.386790,172.18.0.7:9100,1.38999999997759,24.33412696423648,4794.04,3147.52
2026-02-28T20:30:42.386790,172.18.0.3:9100,1.4099999999962165,24.327911581163374,21774.160000000003,19168.12
2026-02-28T20:30:47.394174,172.18.0.5:9100,1.3599999999933061,24.34771058369465,4777.8,3157.16
2026-02-28T20:30:47.394174,172.18.0.2:9100,1.389999999970314,24.345404877070752,3226.64,3080.88
2026-02-28T20:30:47.394174,172.18.0.6:9100,1.4999999999999858,24.348061452093926,4544.72,3096.7200000000003
2026-02-28T20:30:47.394174,172.18.0.7:9100,1.4400000000314321,24.339239618054687,3217.28,3048.7200000000003
2026-02-28T20:30:47.394174,172.18.0.3:9100,1.3599999999714782,24.348813312949545,20214.280000000002,19087.760000000002
2026-02-28T20:30:52.399203,172.18.0.5:9100,1.429999999993015,24.368963183880098,3235.48,3075.92
2026-02-28T20:30:52.399203,172.18.0.2:9100,1.4200000000128057,24.363098669206284,4775.72,3175.4
2026-02-28T20:30:52.399203,172.18.0.6:9100,1.2805122048962403,24.366005864514673,3212.96,3060.2400000000002
2026-02-28T20:30:52.399203,172.18.0.7:9100,1.4799999999886353,24.363349289491488,4771.96,3143.96
