timestamp,instance,cpu,mem,net_in,net_out
2026-02-20T21:11:44.802185,172.18.0.4:9100,31.09999999999762,24.878674719931826,3725.5392899999997,2882.2751999999996
2026-02-20T21:11:44.802185,172.18.0.2:9100,30.93618723744912,24.859928322598435,3400.0,3186.92
2026-02-20T21:11:44.802185,172.18.0.6:9100,31.056211242248168,24.869852885892584,14780.528186666668,13958.561386666664
2026-02-20T21:11:44.802185,172.18.0.7:9100,31.029999999997926,24.866243953785617,4768.96,3193.0
2026-02-20T21:11:44.802185,172.18.0.3:9100,31.049999999996558,24.88178241146839,4138.306915345767,3175.208760438022
2026-02-20T21:11:49.791058,172.18.0.4:9100,30.770000000000437,24.89697000075186,4160.741962901854,3211.839408029598
2026-02-20T21:11:49.791058,172.18.0.2:9100,30.949999999998,24.890854865792832,4919.676787071483,3204.448177927117
2026-02-20T21:11:49.791058,172.18.0.6:9100,30.97380523895316,24.891556602591415,18511.179552817888,16627.494900203994
2026-02-20T21:11:49.791058,172.18.0.7:9100,30.869999999998072,24.891105486078047,3520.4,3138.32
2026-02-20T21:11:49.791058,172.18.0.3:9100,30.84000000000016,24.89697000075186,3723.7566547077354,2854.118329041452
2026-02-20T21:11:54.778842,172.18.0.4:9100,44.148160155617646,24.92213227738653,3739.1119508738775,3014.8323098724604
2026-02-20T21:11:54.778842,172.18.0.2:9100,44.02755267422964,24.91200721786422,3247.34428735193,3042.147497134123
2026-02-20T21:11:54.778842,172.18.0.6:9100,44.059004700924355,24.92188165710133,17088.883793801826,16548.97015552753
2026-02-20T21:11:54.778842,172.18.0.7:9100,44.0599675850901,24.92188165710133,4572.602216278181,3065.112724493695
2026-02-20T21:11:54.778842,172.18.0.3:9100,44.09238249594832,24.918974461792942,3895.370807746811,2994.095418044402
2026-02-20T21:11:59.788619,172.18.0.4:9100,30.68999999999869,24.955063782862585,3260.9094382881162,3054.37523882308
2026-02-20T21:11:59.788619,172.18.0.2:9100,30.30999999999949,24.942633016716375,4698.383583629485,3048.9128357980817
2026-02-20T21:11:59.788619,172.18.0.6:9100,30.503899220155745,24.954763038520333,19506.954528085596,17342.376767290792
2026-02-20T21:11:59.788619,172.18.0.7:9100,30.45000000000165,24.954763038520333,3373.328238440963,3006.954528085594
2026-02-20T21:11:59.788619,172.18.0.3:9100,30.72000000000024,24.95516403097666,3904.2985356636746,2997.024090694378
2026-02-20T21:12:04.794378,172.18.0.4:9100,29.729999999999578,24.93857296809604,4539.798998815392,3051.740609117658
2026-02-20T21:12:04.794378,172.18.0.2:9100,30.14000000000216,24.932257336908847,3240.055026940274,3026.596354465207
2026-02-20T21:12:04.794378,172.18.0.6:9100,29.915983196640525,24.938372471867876,18892.621040162026,17966.90740953036
2026-02-20T21:12:04.794378,172.18.0.7:9100,30.006001200239567,24.941430039347388,4586.26619282357,3085.7121021055445
2026-02-20T21:12:04.794378,172.18.0.3:9100,29.700000000000713,24.93351043833488,4518.9529996178835,3029.4612151318306
2026-02-20T21:12:09.793690,172.18.0.4:9100,30.89000000000216,24.948196787047937,3243.9909816959,3035.423592800642
2026-02-20T21:12:09.793690,172.18.0.2:9100,30.786157231445557,24.953961053607678,4684.512209102373,3043.5247812296993
2026-02-20T21:12:09.793690,172.18.0.6:9100,30.939999999997795,24.950853362071122,21322.162781811236,18769.507069163166
2026-02-20T21:12:09.793690,172.18.0.7:9100,30.90000000000053,24.947695546477533,3377.73701708128,3027.8956016660936
2026-02-20T21:12:09.793690,172.18.0.3:9100,30.860000000000582,24.948347159219065,3398.8536492166604,3038.135269392434
