2026-02-27T23:03:22.371735,172.18.0.4:9100,54.06999999999971,44.32456410757653,3542.4216968678743,3243.2497299891997
2026-02-27T23:03:22.371735,172.18.0.7:9100,54.04919016196849,44.359049545248354,3697.892084316628,3211.231550737971
2026-02-27T23:03:22.371735,172.18.0.2:9100,54.16083216643881,44.33032838858272,5200.088003520141,3321.3328533141325
2026-02-27T23:03:22.371735,172.18.0.3:9100,54.03999999998632,44.288324323511496,4768.96,3316.44
2026-02-27T23:03:27.363580,172.18.0.4:9100,53.909218156377456,44.33584204867559,5160.59357625695,3287.8684852605898
2026-02-27T23:03:27.363580,172.18.0.7:9100,53.83000000000175,44.35183166294495,4973.51894075763,3238.369534781391
2026-02-27T23:03:27.363580,172.18.0.2:9100,53.77924415117021,44.35955078707497,3515.32,3225.08
2026-02-27T23:03:27.363580,172.18.0.3:9100,53.84000000000015,44.36411208769727,6423.96,3374.16
2026-02-27T23:03:32.362963,172.18.0.4:9100,53.90999999999621,44.40701838805641,3550.92,3266.2000000000003
2026-02-27T23:03:32.362963,172.18.0.7:9100,54.00080016002676,44.47794410652392,3752.96,3254.12
2026-02-27T23:03:32.362963,172.18.0.2:9100,53.909999999999854,44.368773636684885,5216.36,3341.04
2026-02-27T23:03:32.362963,172.18.0.3:9100,53.96999999999752,44.38932455157653,4182.88,3285.0
2026-02-27T23:03:37.360239,172.18.0.4:9100,53.63000000000829,44.46912225037531,4966.801327946882,3266.069357225711
2026-02-27T23:03:37.360239,172.18.0.7:9100,53.54929014197248,44.49473570771587,5066.077356905724,3317.1873125075
2026-02-27T23:03:37.360239,172.18.0.2:9100,53.68999999999505,44.46997436148057,3526.2000000000003,3218.12
2026-02-27T23:03:37.360239,172.18.0.3:9100,53.56000000000496,44.4157399958397,5789.96840126395,3309.8676052957885
2026-02-27T23:03:42.364464,172.18.0.4:9100,53.69999999999709,44.567064903297926,3534.658613655454,3234.230630774769
2026-02-27T23:03:42.364464,172.18.0.7:9100,53.74000000000888,44.55794230205333,3780.5287788488463,3275.7089716411347
2026-02-27T23:03:42.364464,172.18.0.2:9100,53.670000000012806,44.549421191000704,5220.8,3315.76
2026-02-27T23:03:42.364464,172.18.0.3:9100,53.74074814962992,44.50220421093258,3542.1416856674264,3223.088923556942
2026-02-27T23:03:47.368775,172.18.0.4:9100,53.740748149611726,44.54420827600381,4954.4400000000005,3238.64
2026-02-27T23:03:47.368775,172.18.0.7:9100,53.57928414315653,44.54776709297285,5068.517259309628,3329.346826126955
2026-02-27T23:03:47.368775,172.18.0.2:9100,53.61999999999534,44.52676506043724,3532.378704851806,3216.6713331466744
2026-02-27T23:03:47.368775,172.18.0.3:9100,53.66926614677778,44.47714211960131,5156.88,3251.0
2026-02-27T23:03:52.366224,172.18.0.4:9100,53.53000000000611,44.63393056296976,3547.1418856754267,3223.16892675707
2026-02-27T23:03:52.366224,172.18.0.7:9100,53.73149259704609,44.51012383179327,3758.950358014321,3266.930677227089
2026-02-27T23:03:52.366224,172.18.0.2:9100,53.660732146423896,44.58551060251774,5207.728309132365,3306.372254890196
2026-02-27T23:03:52.366224,172.18.0.3:9100,53.68999999999505,44.62706354994499,3542.52,3230.84
2026-02-27T23:03:57.367240,172.18.0.4:9100,53.89000000000669,44.6221012558614,4962.158486339454,3223.128925157006
2026-02-27T23:03:57.367240,172.18.0.7:9100,53.719256148787565,44.56911999478709,5017.239310427583,3287.988480460782
2026-02-27T23:03:57.367240,172.18.0.2:9100,53.87000000000262,44.644807510607535,3507.6203048121924,3191.967678707148
2026-02-27T23:03:57.367240,172.18.0.3:9100,53.65999999999258,44.568017262768514,5150.400000000001,3254.76
